,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Target
328,33.93,228.32,144.39,422894.68,0.0,97.0,2517.0,27.73,,,298.32
329,33.94,49.05,144.39,424062.86,0.0,98.0,2523.0,28.629,,,299.14
330,33.95,214.04,144.4,425231.04,0.0,93.0,2530.0,29.528,,,299.96
331,33.96,6.91,144.4,426399.22,0.0,95.0,2537.0,30.428,,,300.79
332,33.93,147.23,144.4,424274.63,0.0,100.0,2525.0,31.327,,,299.32
333,33.99,183.02,144.4,427830.52,0.0,99.0,2545.0,32.226,,,301.74
334,34.05,406.0,144.4,428219.09,0.0,100.0,2548.0,33.126,,,302.07
335,34.02,430.17,144.4,432374.93,0.0,97.0,2572.0,34.025,,,305.0
336,34.02,75.1,144.4,432374.93,0.0,92.0,2579.0,34.924,,,305.76
337,34.02,464.84,144.4,432374.93,0.0,100.0,2585.0,35.824,,,306.52
338,34.02,477.76,144.4,432374.93,0.0,95.0,2592.0,36.723,,,307.27
339,34.08,276.1,144.38,436626.71,0.0,98.0,2598.0,37.622,,,308.03
340,34.05,38.83,144.38,435078.02,0.0,96.0,2589.0,38.522,,,306.98
341,34.08,119.44,144.59,437900.19,0.0,91.0,2598.0,39.421,,,309.0
342,34.02,25.54,144.6,438215.44,0.0,94.0,2600.0,40.32,,,309.23
343,34.04,54.39,144.65,437949.5,0.0,97.0,2598.0,41.22,,,309.04
344,34.06,148.81,144.7,437683.57,0.0,96.0,2596.0,42.119,60.0,206.25,308.86
345,34.08,282.53,144.75,437417.63,0.0,94.0,2594.0,43.018,,,308.68
346,34.11,400.02,144.75,436793.89,0.0,99.0,2591.0,43.918,,,308.37
347,34.14,238.79,144.75,437866.0,0.0,94.0,2598.0,44.817,,,309.17
348,34.14,284.3,144.75,441469.6,0.0,100.0,2619.0,45.716,,,311.65
349,34.11,312.09,144.75,443433.12,0.0,100.0,2630.0,46.616,,,313.01
350,33.8,338.89,144.75,443830.4,0.0,91.0,2633.0,47.515,,,313.33
351,33.49,12.38,144.75,444227.68,0.0,92.0,2636.0,48.415,,,313.65
352,33.18,466.33,144.75,444624.96,0.0,95.0,2638.0,49.314,,,313.97
353,33.3,471.31,144.75,445228.81,0.0,97.0,2642.0,50.213,,,314.37
354,32.94,311.43,144.75,444110.42,0.0,98.0,2635.0,51.113,,,313.58
355,32.91,304.14,144.75,439907.0,0.0,98.0,2610.0,52.012,,,310.62
356,33.15,310.13,144.75,442801.84,0.0,92.0,2627.0,52.911,,,312.63
357,33.2,297.29,144.75,442816.7,0.0,94.0,2627.0,53.811,,,312.66
358,33.25,46.42,144.75,442831.57,0.0,96.0,2628.0,54.71,,,312.69
359,33.3,153.77,144.75,442846.43,0.0,90.0,2628.0,55.609,,,312.73
360,33.33,326.45,144.75,443727.05,0.0,93.0,2633.0,56.509,,,313.34
361,33.33,43.91,144.75,446254.9,0.0,91.0,2647.0,57.408,,,315.04
362,33.33,99.86,144.75,445293.29,0.0,91.0,2642.0,58.307,,,314.41
363,33.27,134.04,144.75,443720.16,0.0,94.0,2633.0,59.207,,,313.38
364,33.29,40.89,144.68,444142.14,0.0,96.0,2638.0,60.106,,,313.65
365,33.31,223.72,144.61,444564.12,0.0,93.0,2642.0,61.005,,,313.92
366,33.33,370.66,144.54,444986.1,0.0,93.0,2646.0,61.905,,,314.2
367,33.3,264.37,144.54,442709.67,0.0,94.0,2632.0,62.804,,,312.6
368,33.33,408.95,144.54,445267.94,0.0,93.0,2647.0,63.703,,,314.38
369,33.24,333.03,144.54,444495.09,0.0,100.0,2643.0,64.603,,,313.89
370,33.24,71.07,144.53,447124.21,0.0,97.0,2661.0,65.502,,,315.74
371,33.24,31.38,143.13,447322.5,0.0,93.0,2654.0,66.401,,,315.9
372,33.24,331.7,141.74,447520.8,0.0,97.0,2648.0,67.301,,,316.06
373,33.24,406.08,140.34,447719.09,0.0,92.0,2641.0,68.2,,,316.23
374,33.24,149.85,140.34,452495.81,0.0,95.0,2669.0,68.133,61.0,204.5,319.6
375,33.24,170.87,140.34,452578.23,0.0,94.0,2670.0,68.065,,,319.67
376,33.21,136.38,140.34,454904.32,0.0,91.0,2684.0,67.998,,,321.33
377,33.21,279.53,140.36,454904.32,0.0,92.0,2683.0,67.93,,,321.32
378,33.2,346.63,140.36,454832.0,0.0,92.0,2683.0,67.863,,,321.31
379,33.19,248.15,140.36,454759.67,0.0,92.0,2683.0,67.796,,,321.29
380,33.18,96.8,140.36,454687.35,0.0,95.0,2682.0,67.728,,,321.28
381,33.03,350.86,140.36,450101.6,0.0,92.0,2656.0,67.661,,,318.12
382,33.06,463.4,140.36,452257.65,0.0,93.0,2669.0,67.593,,,319.64
383,33.0,8.4,140.36,450935.81,0.0,97.0,2661.0,67.526,,,318.7
384,33.0,316.25,140.36,452948.86,0.0,93.0,2672.0,67.459,,,320.08
385,33.0,178.66,140.36,454119.9,0.0,90.0,2679.0,67.391,,,320.9
386,33.0,474.48,140.36,455290.94,0.0,93.0,2686.0,67.324,,,321.72
387,33.0,357.66,140.36,456461.98,0.0,98.0,2693.0,67.257,,,322.54
388,33.54,430.65,140.36,455603.98,0.0,93.0,2688.0,67.189,,,321.9
389,32.73,99.9,140.36,459921.02,0.0,91.0,2713.0,67.122,,,325.0
390,32.79,306.34,140.36,453666.72,0.0,97.0,2678.0,67.054,,,320.75
391,33.03,288.5,140.36,459551.95,0.0,91.0,2714.0,66.987,,,325.02
392,33.01,18.55,140.36,459413.89,0.0,92.0,2713.0,66.92,,,324.94
393,32.99,415.23,140.36,459275.83,0.0,96.0,2712.0,66.852,,,324.86
394,32.97,469.59,140.36,459137.77,0.0,99.0,2712.0,66.785,,,324.78
395,33.06,181.31,140.36,463081.84,12.0,100.0,2735.0,66.717,,,327.58
396,33.0,119.97,140.36,463271.9,6.0,98.0,2740.0,66.65,,,328.17
397,33.03,446.5,140.36,463465.6,0.0,90.0,2740.0,66.583,,,328.18
398,33.03,347.28,140.37,462457.19,21.0,100.0,2734.0,66.515,,,327.41
399,33.11,356.0,140.41,462692.32,21.0,95.0,2735.0,66.448,,,327.6
400,33.19,453.52,140.45,462927.44,21.0,98.0,2736.0,66.38,,,327.8
401,33.27,429.52,140.5,463162.57,21.0,92.0,2737.0,66.313,,,328.0
402,33.39,160.5,140.5,460764.07,21.0,98.0,2723.0,66.246,,,326.29
403,33.3,399.54,140.5,461918.47,21.0,92.0,2729.0,66.178,,,327.08
404,33.36,369.74,140.71,452573.42,21.0,99.0,2676.0,66.111,,,320.66
405,33.39,124.7,140.71,450587.67,21.0,96.0,2666.0,66.043,62.0,206.25,319.36
406,33.39,197.39,140.74,451634.6,21.0,100.0,2672.0,65.976,,,320.07
407,33.39,383.12,140.77,452681.54,21.0,95.0,2679.0,65.909,,,320.78
408,33.39,249.21,140.8,453728.47,21.0,95.0,2686.0,65.841,,,321.5
409,33.42,74.15,140.8,449504.25,21.0,93.0,2661.0,65.774,,,318.48
410,33.75,207.19,140.8,448600.1,21.0,97.0,2655.0,65.707,,,317.8
411,33.75,186.97,140.8,446529.59,21.0,95.0,2643.0,65.639,,,316.36
412,33.66,139.31,140.8,449582.9,21.0,99.0,2661.0,65.572,,,318.57
413,33.66,249.44,140.8,450386.86,21.0,98.0,2666.0,65.504,,,319.18
414,33.66,393.83,140.8,451190.83,21.0,92.0,2672.0,65.437,,,319.79
415,33.66,378.49,140.8,451994.79,21.0,97.0,2677.0,65.37,,,320.4
416,33.63,123.27,140.8,451049.82,21.0,96.0,2671.0,65.302,,,319.75
417,33.63,236.31,140.8,456188.07,21.0,92.0,2702.0,65.235,,,323.4
418,33.66,374.65,140.8,456740.96,21.0,97.0,2705.0,65.167,,,323.78
419,34.02,233.11,140.8,457219.23,21.0,99.0,2708.0,65.1,,,324.14
420,34.03,5.84,140.8,458841.37,21.0,91.0,2717.0,65.033,,,325.29
421,34.04,365.06,140.8,460463.51,21.0,95.0,2727.0,64.965,,,326.44
422,34.05,358.05,140.8,462085.65,21.0,98.0,2737.0,64.898,,,327.58
423,34.05,43.25,140.8,465294.57,21.0,95.0,2755.0,64.83,,,329.83
424,34.11,438.77,140.8,465144.03,21.0,97.0,2755.0,64.763,,,329.82
425,34.2,157.71,140.8,467527.06,21.0,96.0,2769.0,64.696,,,331.51
426,34.2,90.93,140.8,467610.91,21.0,91.0,2770.0,64.628,,,331.57
427,34.22,13.41,140.8,467634.79,21.0,98.0,2770.0,64.561,,,331.59
428,34.24,239.23,140.8,467658.66,21.0,93.0,2770.0,64.493,,,331.6
429,34.26,307.3,140.8,467682.54,21.0,96.0,2770.0,64.426,,,331.62
430,34.23,435.27,140.8,468128.57,21.0,98.0,2773.0,64.359,,,331.88
431,34.17,412.08,140.8,467717.38,21.0,98.0,2771.0,64.291,,,331.7
432,34.17,208.73,140.97,466581.05,21.0,97.0,2754.0,64.224,,,330.97
433,34.14,26.73,140.98,468733.98,21.0,100.0,2767.0,64.157,,,332.46
434,34.13,332.07,141.03,468733.98,21.0,93.0,2768.0,64.089,,,332.57
435,34.12,351.16,141.07,468733.98,21.0,99.0,2769.0,64.022,,,332.68
436,34.11,104.3,141.12,468733.98,21.0,97.0,2770.0,63.954,63.0,211.5,332.8
437,34.17,42.39,141.12,469441.96,21.0,99.0,2770.0,63.887,,,332.92
438,34.56,61.67,141.12,466281.4,21.0,94.0,2751.0,63.82,,,330.56
439,34.59,365.01,141.12,465891.01,21.0,92.0,2748.0,63.752,,,330.25
440,34.62,114.78,141.12,468872.56,21.0,91.0,2766.0,63.685,,,332.38
441,34.62,68.11,141.12,469107.86,21.0,92.0,2767.0,63.617,,,332.55
442,34.62,351.33,141.12,469343.16,21.0,90.0,2769.0,63.55,,,332.72
443,34.62,129.31,141.12,469578.46,21.0,92.0,2770.0,63.483,,,332.88
444,34.59,269.9,141.12,466478.09,21.0,93.0,2752.0,63.415,,,330.75
445,34.68,275.14,141.12,470246.53,21.0,100.0,2775.0,63.348,,,333.52
446,34.68,20.9,141.12,470797.99,21.0,93.0,2779.0,63.28,,,333.92
447,35.85,79.05,141.12,468754.13,21.0,97.0,2767.0,63.213,,,332.46
448,35.84,49.21,141.12,467742.08,21.0,92.0,2761.0,63.146,,,331.75
449,35.83,279.96,141.12,466730.03,21.0,95.0,2755.0,63.078,,,331.05
450,35.82,234.45,141.12,465717.98,21.0,98.0,2749.0,63.011,,,330.35
451,35.85,198.67,141.12,468998.01,21.0,90.0,2768.0,62.943,,,332.58
452,35.85,308.24,141.12,469820.65,21.0,94.0,2773.0,62.876,,,333.2
453,35.88,63.21,141.12,472931.03,21.0,99.0,2791.0,62.809,,,335.38
454,35.91,14.93,141.12,471203.07,21.0,91.0,2781.0,62.741,,,334.16
455,35.91,245.63,140.85,469990.95,21.0,95.0,2778.0,62.674,,,333.31
456,35.91,22.17,140.57,468778.83,21.0,93.0,2776.0,62.607,,,332.46
457,35.91,393.96,140.3,467566.71,21.0,99.0,2773.0,62.539,,,331.62
458,36.03,436.48,140.3,466344.45,21.0,91.0,2767.0,62.472,,,330.92
459,36.0,209.52,140.3,469515.02,21.0,99.0,2786.0,62.404,,,333.11
460,35.94,69.5,140.3,458878.55,21.0,92.0,2722.0,62.337,,,325.52
461,36.18,17.31,140.27,464434.88,21.0,93.0,2756.0,62.27,,,329.5
462,36.26,85.56,140.67,464246.94,21.0,100.0,2742.0,62.202,,,329.4
463,36.34,232.16,141.08,464059.01,21.0,95.0,2728.0,62.135,,,329.29
464,36.42,427.97,141.49,463871.07,21.0,97.0,2715.0,62.067,,,329.18
465,36.42,296.31,143.02,465024.82,21.0,97.0,2719.0,62.0,,,329.96
466,36.42,251.93,143.22,456819.35,21.0,100.0,2671.0,61.569,64.0,217.25,324.54
467,36.45,184.46,143.22,457026.05,21.0,97.0,2672.0,61.137,,,324.67
468,36.42,48.19,143.32,460610.67,21.0,93.0,2693.0,60.706,,,327.17
469,36.39,257.81,143.32,460596.37,21.0,98.0,2693.0,60.275,,,327.15
470,36.36,198.45,143.32,460582.07,21.0,91.0,2693.0,59.843,,,327.13
471,36.33,256.97,143.32,460567.77,21.0,93.0,2693.0,59.412,,,327.12
472,36.24,378.57,143.32,452912.72,21.0,95.0,2648.0,58.981,,,321.7
473,36.21,119.35,143.32,461796.92,21.0,91.0,2700.0,58.55,,,328.06
474,36.12,166.58,143.32,454088.18,21.0,97.0,2655.0,58.118,,,322.58
475,36.15,207.06,143.32,441533.3,21.0,97.0,2581.0,57.687,,,313.59
476,36.16,184.36,143.32,439710.61,21.0,98.0,2571.0,57.256,,,312.29
477,36.17,256.07,143.32,437887.93,21.0,100.0,2560.0,56.824,,,310.98
478,36.18,97.14,143.32,436065.24,21.0,93.0,2549.0,56.393,,,309.68
479,37.41,209.48,143.32,437353.02,21.0,96.0,2556.0,55.962,,,310.56
480,37.59,443.26,143.32,434112.25,21.0,92.0,2537.0,55.53,,,308.23
481,37.62,392.57,143.32,431556.71,21.0,96.0,2523.0,55.099,,,306.49
482,38.04,266.72,143.32,436590.83,21.0,95.0,2553.0,54.668,,,310.16
483,38.08,83.15,143.2,436973.33,21.0,94.0,2561.0,54.237,,,310.85
484,38.12,59.07,143.08,437355.84,21.0,95.0,2569.0,53.805,,,311.54
485,38.16,342.9,142.95,437738.34,21.0,95.0,2576.0,53.374,,,312.24
486,38.43,435.19,142.95,447052.84,21.0,91.0,2632.0,52.943,,,318.98
487,35.61,137.59,142.95,444525.12,21.0,94.0,2617.0,52.511,,,317.22
488,35.43,459.64,142.95,451402.25,21.0,97.0,2657.0,52.08,,,322.07
489,35.31,237.9,142.96,454985.57,21.0,93.0,2679.0,51.649,,,324.67
490,35.33,61.62,143.02,455019.41,21.0,91.0,2679.0,51.217,,,324.71
491,35.35,386.61,143.07,455053.26,21.0,96.0,2679.0,50.786,,,324.75
492,35.37,192.95,143.13,455087.1,21.0,96.0,2679.0,50.355,,,324.8
493,35.43,305.81,143.13,461533.67,21.0,99.0,2717.0,49.923,,,329.41
494,35.37,462.43,143.13,462785.83,21.0,91.0,2712.0,49.492,,,328.87
495,35.4,348.03,143.13,463439.86,21.0,98.0,2718.0,49.061,,,329.64
496,35.34,233.99,143.18,471458.78,21.0,91.0,2761.0,48.63,,,335.44
497,35.28,387.15,143.23,472018.82,21.0,97.0,2765.0,48.198,65.0,222.0,335.88
498,35.22,249.8,143.27,472578.86,21.0,99.0,2768.0,47.767,,,336.33
499,35.16,346.71,143.31,473138.9,21.0,99.0,2772.0,47.336,,,336.78
500,35.13,452.31,143.31,473685.55,21.0,90.0,2773.0,46.904,,,336.93
501,34.98,157.94,141.39,473944.51,21.0,94.0,2778.0,46.473,,,337.82
502,34.86,405.19,141.39,473673.2,21.0,92.0,2776.0,46.042,,,337.58
503,34.38,122.12,141.39,473165.94,21.0,95.0,2776.0,45.61,,,337.47
504,34.2,182.47,141.39,473600.7,21.0,93.0,2778.0,45.179,,,337.77
505,34.02,164.83,141.39,474035.47,21.0,98.0,2780.0,44.748,,,338.07
506,33.84,281.02,141.39,474470.23,21.0,92.0,2783.0,44.317,,,338.36
507,33.87,313.52,141.39,474878.95,21.0,99.0,2786.0,43.885,,,338.68
508,42.36,245.2,141.39,475834.97,21.0,99.0,2792.0,43.454,,,339.48
509,42.15,204.89,141.39,478616.71,21.0,95.0,2809.0,43.023,,,341.5
510,42.12,366.32,141.39,481496.21,21.0,96.0,2826.0,42.591,,,343.6
511,42.14,84.65,141.4,481219.83,21.0,95.0,2825.0,42.16,,,343.41
512,42.16,439.32,141.4,480943.45,21.0,100.0,2823.0,41.729,,,343.22
513,42.18,247.18,141.4,480667.07,21.0,98.0,2822.0,41.297,,,343.02
514,42.12,68.15,141.4,482428.18,21.0,96.0,2832.0,40.866,,,344.33
515,42.0,203.31,141.4,479365.64,21.0,91.0,2814.0,40.435,,,342.12
516,42.06,286.55,141.4,482249.04,21.0,96.0,2832.0,40.003,,,344.31
517,41.97,138.74,141.4,483301.26,21.0,93.0,2838.0,39.572,,,345.04
518,41.99,255.79,141.4,484395.69,21.0,92.0,2845.0,39.141,,,345.84
519,42.01,382.49,141.4,485490.11,21.0,94.0,2851.0,38.71,,,346.65
520,42.03,451.08,141.4,486584.54,21.0,97.0,2858.0,38.278,,,347.46
521,41.88,424.68,141.4,486894.33,21.0,94.0,2860.0,37.847,,,347.68
522,41.85,289.76,141.5,490969.96,21.0,94.0,2883.0,37.416,,,350.79
523,41.85,98.66,141.5,490969.96,21.0,100.0,2889.0,36.984,,,351.45
524,41.79,65.57,141.51,492855.09,21.0,98.0,2894.0,36.553,,,352.1
525,41.68,357.73,141.56,491050.0,21.0,93.0,2883.0,36.122,,,350.8
526,41.57,265.96,141.61,489244.9,21.0,98.0,2871.0,35.69,,,349.5
527,41.46,395.72,141.67,487439.81,21.0,97.0,2860.0,35.259,66.0,234.0,348.2
528,41.43,288.35,141.67,488695.61,21.0,92.0,2868.0,34.828,,,349.1
529,41.34,444.31,141.67,490826.96,21.0,92.0,2881.0,34.397,,,350.7
530,41.22,57.98,141.73,491360.87,21.0,97.0,2877.0,33.965,,,351.06
531,41.28,143.88,141.73,490539.01,21.0,90.0,2873.0,33.534,,,350.5
532,41.3,33.04,141.73,488578.39,21.0,100.0,2861.0,33.103,,,349.08
533,41.32,451.61,141.73,486617.78,21.0,99.0,2849.0,32.671,,,347.65
534,41.34,371.9,141.73,484657.16,21.0,95.0,2838.0,32.24,,,346.22
535,41.4,213.6,141.73,486985.59,21.0,93.0,2851.0,31.809,,,347.86
536,41.37,144.57,141.74,478983.96,21.0,95.0,2805.0,31.377,,,342.16
537,41.4,399.96,141.74,481580.84,21.0,100.0,2819.0,30.946,,,343.9
538,41.79,298.09,141.74,474018.74,21.0,97.0,2775.0,30.515,,,338.52
539,41.77,84.33,141.74,473155.19,21.0,94.0,2769.0,30.083,,,337.85
540,41.75,329.78,141.74,472291.65,21.0,91.0,2764.0,29.652,,,337.18
541,41.73,312.37,141.74,471428.1,21.0,94.0,2759.0,29.221,,,336.52
542,41.64,113.21,141.74,464418.24,21.0,91.0,2718.0,28.79,,,331.56
543,35.58,388.86,141.74,473287.88,21.0,93.0,2770.0,28.358,,,337.92
544,35.46,328.55,141.74,487881.16,21.0,99.0,2854.0,27.927,,,348.19
545,35.46,91.98,141.74,488270.12,21.0,91.0,2857.0,27.496,,,348.5
546,35.47,339.29,141.72,489992.88,21.0,100.0,2868.0,27.064,,,349.76
547,35.48,361.9,141.71,491715.64,21.0,95.0,2879.0,26.633,,,351.02
548,35.49,89.94,141.7,493438.4,21.0,98.0,2890.0,26.202,,,352.28
549,35.46,133.25,141.7,494855.14,21.0,94.0,2898.0,25.77,,,353.26
550,35.46,148.62,141.7,494424.71,21.0,98.0,2895.0,25.339,,,352.92
551,35.46,399.18,141.7,494424.71,21.0,92.0,2901.0,24.908,,,353.64
552,35.49,254.35,141.72,496409.94,21.0,95.0,2906.0,24.477,,,354.37
553,35.49,236.24,142.77,495591.72,21.0,100.0,2867.0,24.045,,,353.79
554,35.49,77.63,143.82,494773.5,21.0,99.0,2829.0,23.614,,,353.21
555,35.49,2.97,144.87,493955.28,21.0,95.0,2790.0,23.183,,,352.64
556,35.49,384.61,144.87,490554.74,21.0,92.0,2771.0,22.751,,,350.17
557,35.46,57.22,145.75,484741.27,21.0,93.0,2784.0,22.32,,,345.98
558,35.46,325.37,145.66,484741.27,21.0,92.0,2786.0,22.527,67.0,245.25,345.72
559,35.55,341.24,145.53,483955.16,21.0,95.0,2788.0,22.733,,,345.46
560,35.53,17.67,145.53,481106.77,21.0,90.0,2772.0,22.94,,,343.43
561,35.51,361.51,145.53,478258.39,21.0,97.0,2755.0,23.147,,,341.39
562,35.49,230.04,145.53,475410.0,21.0,97.0,2739.0,23.353,,,339.36
563,35.43,322.6,145.53,469564.29,21.0,98.0,2706.0,23.56,,,335.21
564,35.46,195.98,145.53,473493.8,21.0,98.0,2729.0,23.767,,,338.11
565,35.43,100.99,145.53,484035.24,21.0,91.0,2791.0,23.973,,,345.79
566,35.46,404.46,145.53,482655.81,21.0,96.0,2783.0,24.18,,,344.82
567,35.47,62.58,145.53,480527.88,21.0,97.0,2771.0,24.387,,,343.28
568,35.48,232.65,145.53,478399.96,21.0,91.0,2758.0,24.593,,,341.73
569,35.49,318.12,145.53,476272.03,21.0,92.0,2746.0,24.8,,,340.18
570,35.46,153.7,145.53,475941.31,21.0,96.0,2744.0,25.007,,,339.96
571,35.46,247.32,145.53,473507.45,21.0,92.0,2729.0,25.213,,,338.16
572,35.4,443.23,145.53,466649.04,21.0,98.0,2689.0,25.42,,,333.22
573,35.61,396.31,145.53,471036.02,21.0,99.0,2714.0,25.627,,,336.26
574,35.61,233.38,145.53,471036.02,21.0,90.0,2720.0,25.833,,,336.95
575,35.61,312.66,145.53,471036.02,21.0,91.0,2725.0,26.04,,,337.64
576,35.61,353.72,145.53,471036.02,21.0,99.0,2731.0,26.247,,,338.33
577,35.31,207.79,145.53,474838.13,21.0,91.0,2736.0,26.453,,,339.02
578,35.31,248.63,145.53,475451.6,21.0,95.0,2740.0,26.66,,,339.51
579,35.25,455.54,145.53,484101.93,21.0,90.0,2794.0,26.867,,,346.14
580,35.28,459.69,145.54,484939.39,21.0,93.0,2798.0,27.073,,,346.72
581,35.15,388.01,145.6,484145.96,21.0,91.0,2793.0,27.28,,,346.22
582,35.02,399.66,145.67,483352.52,21.0,95.0,2787.0,27.487,,,345.71
583,34.89,330.82,145.73,482559.09,21.0,93.0,2782.0,27.693,,,345.2
584,34.77,115.75,145.73,467011.48,21.0,100.0,2691.0,27.9,,,333.9
585,34.89,125.47,145.73,466378.12,21.0,94.0,2689.0,28.107,,,333.68
586,34.83,401.63,145.73,471369.34,21.0,97.0,2718.0,28.313,,,337.28
587,34.92,273.66,145.73,464821.89,21.0,99.0,2679.0,28.52,,,332.46
588,34.9,208.93,145.19,466402.34,21.0,93.0,2690.0,28.727,,,333.61
589,34.88,116.85,144.64,467982.8,21.0,98.0,2702.0,28.933,68.0,238.5,334.77
590,34.86,133.92,144.1,469563.25,21.0,94.0,2714.0,29.14,,,335.92
591,34.53,244.28,144.1,474413.55,21.0,99.0,2742.0,29.347,,,339.38
592,34.62,279.14,144.1,474816.55,21.0,97.0,2745.0,29.553,,,339.8
593,34.62,313.64,144.1,479113.7,21.0,98.0,2770.0,29.76,,,342.9
594,34.59,334.08,144.1,475917.65,21.0,97.0,2753.0,29.967,,,340.74
595,34.61,17.46,144.1,475768.5,21.0,90.0,2751.0,30.173,,,340.57
596,34.63,310.74,144.1,475619.34,21.0,96.0,2750.0,30.38,,,340.4
597,34.65,30.81,144.1,475470.19,21.0,95.0,2748.0,30.587,,,340.23
598,34.53,190.3,144.1,482862.25,21.0,96.0,2792.0,30.793,,,345.63
599,34.62,397.48,144.1,484746.86,21.0,90.0,2804.0,31.0,,,347.1
600,34.59,320.74,144.1,492633.96,21.0,94.0,2850.0,31.207,,,352.78
601,34.56,63.25,144.1,495338.35,21.0,99.0,2870.0,31.413,,,355.3
602,34.56,169.13,144.1,495338.35,21.0,95.0,2870.0,31.62,,,355.29
603,34.56,312.15,144.1,495338.35,21.0,96.0,2870.0,31.827,,,355.29
604,34.56,326.81,144.1,495338.35,21.0,91.0,2870.0,32.033,,,355.28
605,34.56,161.25,144.1,495255.28,21.0,95.0,2870.0,32.24,,,355.28
606,34.62,376.55,144.1,496057.12,21.0,99.0,2874.0,32.447,,,355.84
607,34.65,200.56,144.1,497993.86,21.0,94.0,2886.0,32.653,,,357.26
608,34.65,348.35,144.1,500863.48,21.0,98.0,2904.0,32.86,,,359.5
609,34.66,440.68,144.1,501085.65,21.0,95.0,2906.0,33.067,,,359.69
610,34.67,445.73,144.1,501307.82,21.0,98.0,2907.0,33.273,,,359.88
611,34.68,108.82,144.1,501529.99,21.0,90.0,2909.0,33.48,,,360.06
612,34.65,347.83,144.1,502219.38,21.0,100.0,2913.0,33.687,,,360.64
613,34.68,449.64,144.1,499097.69,21.0,97.0,2894.0,33.893,,,358.22
614,34.8,207.18,144.1,502464.3,21.0,100.0,2913.0,34.1,,,360.62
615,34.89,80.28,144.11,499560.1,21.0,99.0,2897.0,34.307,,,358.7
616,34.89,143.25,144.14,501186.75,21.0,94.0,2906.0,34.513,,,359.87
617,34.89,14.03,144.17,502813.39,21.0,99.0,2915.0,34.72,69.0,232.5,361.03
618,34.89,178.4,144.2,504440.04,21.0,94.0,2924.0,34.927,,,362.2
619,34.71,250.22,144.2,500423.95,21.0,91.0,2901.0,35.133,,,359.32
620,34.77,129.95,144.2,498897.49,21.0,91.0,2891.0,35.34,,,358.14
621,34.77,65.23,144.2,498424.55,21.0,96.0,2886.0,35.547,,,357.7
622,34.89,204.78,144.2,492687.39,21.0,95.0,2853.0,35.753,,,353.59
623,34.9,179.68,144.2,493498.68,21.0,99.0,2858.0,35.96,,,354.17
624,34.91,38.58,144.19,494309.96,21.0,91.0,2862.0,36.167,,,354.75
625,34.92,105.81,144.19,495121.25,21.0,94.0,2867.0,36.373,,,355.33
626,35.46,122.62,144.19,484302.0,21.0,93.0,2804.0,36.58,,,347.56
627,35.34,188.04,144.19,480901.33,21.0,95.0,2785.0,36.787,,,345.15
628,35.64,249.27,143.84,485847.44,21.0,100.0,2805.0,36.993,,,346.98
629,35.64,168.39,143.84,483356.51,21.0,96.0,2790.0,37.2,,,345.16
630,35.62,404.45,143.84,485336.28,21.0,96.0,2802.0,37.407,,,346.55
631,35.6,301.43,143.84,487316.05,21.0,97.0,2813.0,37.613,,,347.94
632,35.58,146.26,143.84,489295.82,21.0,95.0,2824.0,37.82,,,349.34
633,35.49,109.02,143.84,489462.22,21.0,93.0,2826.0,38.027,,,349.54
634,35.49,309.89,143.84,495777.62,21.0,95.0,2862.0,38.233,,,353.96
635,35.43,109.49,143.84,494855.4,21.0,97.0,2857.0,38.44,,,353.36
636,35.19,156.45,143.84,497495.57,21.0,95.0,2872.0,38.647,,,355.23
637,35.29,11.39,143.67,498222.7,21.0,92.0,2876.0,38.853,,,355.34
638,35.39,242.46,143.51,498949.84,21.0,97.0,2881.0,39.06,,,355.44
639,35.49,252.89,143.35,499676.97,21.0,95.0,2886.0,39.267,,,355.54
640,35.55,125.05,143.35,498283.5,21.0,99.0,2877.0,39.473,,,354.5
641,35.58,6.49,143.35,485090.58,21.0,97.0,2801.0,39.68,,,345.06
642,35.64,3.89,143.35,485377.75,21.0,91.0,2802.0,39.887,,,345.28
643,35.64,129.19,143.37,486077.41,21.0,98.0,2807.0,40.093,,,345.84
644,35.64,313.16,144.1,487949.71,21.0,90.0,2799.0,40.3,,,347.18
645,35.64,276.45,144.83,489822.02,21.0,96.0,2792.0,40.507,,,348.52
646,35.64,389.85,145.56,491694.32,21.0,91.0,2785.0,40.713,,,349.85
647,35.64,27.63,145.96,487049.29,21.0,91.0,2806.0,40.92,,,346.56
648,35.64,268.26,145.96,484871.92,21.0,90.0,2793.0,40.784,70.0,239.75,345.03
649,35.73,325.3,145.96,484507.92,21.0,98.0,2791.0,40.647,,,344.81
650,35.73,463.78,145.7,484507.92,21.0,96.0,2799.0,40.511,,,345.66
651,35.73,243.23,145.71,486069.96,21.0,99.0,2807.0,40.375,,,346.51
652,35.73,448.34,145.72,487631.99,21.0,97.0,2815.0,40.239,,,347.36
653,35.73,199.18,145.73,489194.03,21.0,100.0,2823.0,40.102,,,348.22
654,35.73,421.55,145.73,488529.99,21.0,93.0,2819.0,39.966,,,347.71
655,35.73,473.81,145.73,489770.32,21.0,100.0,2826.0,39.83,,,348.56
656,35.43,79.99,145.73,491664.03,21.0,98.0,2837.0,39.694,,,349.95
657,35.37,193.17,145.73,493561.38,21.0,100.0,2848.0,39.557,,,351.3
